RouteName;Direction;TFLSequence;BusStopCode;FirstLast
55;2;2;51889;
N86;2;42;52014;
145;2;38;55570;
E3;1;30;55383;
182;1;3;49821;
N98;1;35;58618;
N26;1;52;76988;
635;1;2;52271;
696;1;1;51743;FIRST
N47;2;12;50579;
664;1;37;50344;
N68;2;84;75719;
70;2;40;56428;
36;2;14;49443;
183;2;22;54971;
250;2;11;59509;
357;2;14;72707;
155;2;18;75029;
W19;1;35;72411;
H32;1;22;48941;
N73;2;6;56307;
93;1;38;75946;
678;2;6;54302;
B14;1;24;48066;
P5;2;17;49631;
679;2;33;75892;
H37;1;6;50667;
267;1;40;58251;
162;1;17;55154;
18;1;42;58052;
W5;2;2;76985;
N9;1;72;56004;
225;1;27;72735;
N55;2;68;77139;
R70;1;19;74525;
N63;1;2;51371;
205;2;33;49357;
45;2;48;57130;LAST
407;1;53;55106;
102;2;41;48132;
629;1;27;52392;
673;1;29;54096;
N207;1;1;48531;FIRST
404;1;31;73293;
281;2;40;57542;
59;1;33;51581;
80;1;36;57678;
185;1;39;59277;
237;2;17;50110;
281;2;30;55245;
N89;1;12;73585;
H11;2;19;56264;
299;1;10;77373;
665;2;15;47526;
322;1;35;91441;LAST
638;1;3;57597;
93;2;15;77234;
283;2;25;74322;
83;2;35;59274;
141;1;31;56035;
407;1;60;47750;LAST
144;1;28;53617;
681;2;34;71050;
380;2;10;58606;
254;2;47;92000;LAST
406;2;36;56052;
258;2;21;49669;
140;2;2;76385;
183;2;46;76507;
350;1;6;76964;
205;2;20;91455;
296;2;28;59172;
236;2;13;48424;
C10;1;16;77511;
T33;1;24;58530;
101;2;4;73048;
212;1;22;74673;
5;1;14;75730;
256;2;23;58586;
7;2;4;52232;
263;2;11;57151;
492;1;2;53104;
219;1;30;57470;
N28;1;43;54650;
114;1;38;75443;
H20;1;2;77180;
230;2;20;74646;
36;2;3;73056;
170;1;35;50827;
N207;2;21;72993;
260;1;9;56593;
249;2;33;48020;
683;2;7;47210;
261;2;41;58368;
652;1;31;56107;
231;1;13;55366;
U9;1;13;56723;
181;2;38;72710;
N15;1;41;59182;
180;2;46;71284;
265;1;19;76756;
111;1;11;72523;
140;2;21;48048;
N47;2;44;51922;
P5;2;25;76152;
331;2;30;58816;
N5;1;45;73683;
259;2;30;57407;
51;1;2;77988;
132;2;21;55539;
15;2;3;51475;
488;1;6;56772;
68;2;27;53952;
663;2;20;71852;
491;1;5;49581;
212;2;5;74591;
246;2;19;73595;
196;1;45;71113;
287;1;23;54000;
18;1;5;73700;
54;1;13;51453;
327;2;4;50361;
267;1;6;52258;
273;2;2;55011;
86;1;6;51221;
64;1;34;77089;
55;1;30;75670;
208;1;18;72355;
179;1;16;77092;
S3;1;39;47370;
172;2;26;76792;
490;1;24;51382;
162;2;30;74520;
299;2;14;57674;
106;1;16;54763;
462;1;20;53881;
303;1;11;53716;
137;2;4;53906;
E7;2;7;55018;
E1;2;1;75462;FIRST
251;1;25;76911;
32;2;32;55064;
611;2;8;58920;
220;1;9;72984;
34;1;51;76988;
362;2;25;57950;
132;2;7;75197;
E7;2;19;71916;
93;2;9;75766;
206;1;29;58926;
470;1;32;50299;
244;2;21;55980;
196;2;20;56931;
N133;2;11;51281;
371;1;21;58627;
329;1;24;50921;
E2;1;2;48077;
204;2;28;54008;
EL2;2;22;51455;
N113;1;24;53407;
352;2;17;59298;
616;2;23;72126;
55;1;10;55887;
N64;2;46;48143;
286;1;26;57716;
187;1;39;54877;
422;1;36;77371;
H18;1;26;77167;
103;2;14;55304;
472;1;12;54903;
69;2;24;50317;
H10;1;35;73347;
194;2;17;72392;
293;1;12;71319;
157;1;59;71251;
3;1;37;50852;
20;1;12;73367;
81;2;19;47440;
690;1;11;52643;
496;1;6;49869;
276;2;32;76906;
465;1;52;57345;
465;2;17;53129;
H10;1;7;48760;
130;2;16;77420;
391;1;30;47394;
32;2;4;59364;
N1;2;21;55371;
603;1;30;55471;
24;1;22;53811;
H22;2;9;71932;
646;2;17;56865;
328;1;17;55281;
282;1;49;50083;
N86;1;43;75497;
82;1;16;52758;
210;2;33;56853;
128;1;48;72336;
412;1;7;74120;
397;2;37;59324;
N253;1;68;50347;
N31;2;11;50147;
404;2;3;49243;
193;2;25;55455;
N68;1;46;47074;
194;1;51;59433;
220;2;28;53696;
323;2;14;57377;LAST
D7;2;33;58809;
H9;1;24;57205;
648;1;11;51331;
199;1;13;58132;
224;2;31;76513;
96;1;32;47199;
221;1;1;76800;FIRST
436;2;46;71571;
329;1;5;48464;
247;2;5;55211;
214;2;4;51748;
87;2;15;76977;
S1;1;6;52525;
444;2;4;48348;
254;2;44;51779;
28;2;19;55041;
156;2;3;54437;
187;2;14;49084;
259;1;43;72026;
264;1;31;49221;
267;1;11;50110;
5;2;35;74511;
691;1;2;77360;
39;2;20;76499;
R1;1;23;54151;
216;2;12;71090;
549;2;13;77078;
N31;1;20;72081;
406;1;14;74842;
34;2;18;54439;
612;1;4;74539;
180;1;50;54372;
199;1;22;49387;
27;2;15;75446;
333;1;34;58970;
328;1;1;73225;FIRST
463;2;33;49398;
194;1;12;48647;
120;2;6;55889;
367;2;8;55810;
163;2;25;75638;
377;2;1;48086;FIRST
7;2;3;50794;
128;1;31;50224;
N279;2;77;57973;
496;1;35;57669;
242;2;24;71862;
150;2;4;54496;
180;2;37;58470;
57;1;6;48368;
N550;1;48;51432;
37;2;38;57384;
137;2;27;72688;
188;1;3;71672;
N89;2;103;77866;
N253;2;25;74153;
221;1;48;47329;
C11;2;33;54812;
108;2;29;72145;
325;2;5;53683;
190;2;20;77758;
N550;1;13;51244;
128;2;20;75432;
337;2;15;53527;
466;2;26;53549;
332;2;29;59526;
249;2;5;50699;
170;1;14;75474;
322;1;12;74411;
N91;1;71;71636;
315;1;1;48384;FIRST
90;2;42;54628;
138;2;16;48354;
440;2;22;54144;
H20;2;9;74859;
206;2;29;49048;
27;1;10;71308;
87;1;15;57616;
N64;1;37;73467;
5;1;27;57277;
463;2;37;55678;
124;1;11;74813;
71;1;2;54831;
N29;1;53;57040;
204;2;24;75458;
370;2;44;55696;
10;1;20;54323;
214;2;6;52126;
101;2;37;71229;
236;1;17;51374;
466;1;11;75601;
211;1;15;48434;
166;1;57;53151;
R2;1;22;57904;
641;2;6;51052;
413;2;8;76523;
T33;1;12;71203;
E8;2;11;71673;
612;1;30;71117;
235;2;42;52685;
465;2;10;51477;
415;2;5;49564;
11;2;7;51004;
266;2;14;47895;
377;2;8;49293;
N381;1;35;72180;
86;2;7;77765;
33;1;16;77070;
607;1;18;58499;
H98;2;8;49677;
N109;2;28;74502;
678;2;5;74984;
24;1;19;59142;
173;1;15;55075;
97;1;40;59384;
H19;1;23;53795;
415;2;12;58583;
28;1;41;59507;
655;2;13;76117;
667;1;1;77146;FIRST
1;1;18;48408;
80;2;7;58932;
N98;1;17;47210;
410;1;27;47953;
463;2;13;72561;
220;1;39;58424;
N11;2;28;52883;
N137;1;36;71760;
472;2;26;50775;
346;2;13;75212;LAST
324;1;25;58401;
P12;2;40;57850;
365;1;22;55569;
43;2;32;57713;
436;1;9;58013;
D6;2;1;56665;FIRST
B11;1;7;52195;
N28;2;33;75850;
434;1;7;77376;
484;2;9;47018;
82;2;23;75788;
160;2;41;76872;
H32;1;14;56676;
N55;2;27;56692;
N47;1;55;52108;
486;2;36;53257;
324;2;21;49707;
344;1;20;56171;
463;1;9;52253;
N55;2;39;74412;
95;1;37;76168;
280;2;15;76071;
283;1;9;74957;
W6;1;9;75172;
648;1;12;77899;
N31;2;59;74831;LAST
222;2;35;71813;
62;1;9;74399;
U5;1;44;57303;LAST
N98;1;58;51889;
469;1;31;53377;
133;2;17;52786;
186;2;8;92028;
353;2;7;74370;
N68;2;86;73374;
195;1;38;50588;
N89;2;56;57823;
B11;1;19;74942;
469;2;13;76669;
K3;1;18;49256;
152;1;26;54679;
W11;2;9;75441;
5;2;50;56241;
T31;1;5;58541;
625;2;11;77418;
405;2;9;56191;
230;2;1;71312;FIRST
384;1;3;49464;
155;2;8;71091;
698;1;5;50433;
N98;2;36;55803;
236;1;38;58178;
347;1;23;58652;
688;2;52;48028;LAST
E5;1;2;74396;
N9;2;53;71955;
274;1;22;77973;
DF2;2;5;53222;
499;1;8;72979;
698;1;19;55506;
S3;2;4;75704;
80;1;26;72553;
452;2;42;51051;LAST
1;1;2;54468;
N8;2;17;47716;
116;2;14;75931;
325;2;22;54593;
15;1;21;75757;
297;1;10;54557;
646;1;42;52638;
670;1;9;51965;
381;1;9;76928;
229;2;23;74278;
85;1;32;48238;
H17;1;16;56268;
N5;1;42;49569;
16;1;21;73108;
228;1;37;53425;
36;2;21;76268;
53;2;26;57375;
132;1;8;58403;
120;1;15;55137;
W7;2;7;52731;
638;1;30;75883;
H32;1;8;47484;
143;1;7;76560;
624;2;17;73811;
290;2;35;54945;
W19;2;7;58701;
674;1;21;49148;
31;1;17;57218;
49;1;7;52762;
612;2;3;59195;
237;1;19;71006;
145;1;9;49640;
234;1;10;75722;
K2;2;15;74604;
5;2;49;48280;
267;2;29;76132;
613;2;19;74538;
N98;2;49;52583;
46;1;6;74519;
430;2;29;52801;
221;1;40;48546;
397;1;8;76404;
469;1;48;48051;LAST
393;2;9;51682;
104;1;24;54003;
608;2;6;53675;
690;2;34;50360;
249;1;27;53844;
N35;2;51;77905;
108;2;3;50679;
347;2;25;74099;
422;1;50;54696;
332;1;11;75842;
W3;2;3;58736;
7;1;17;49504;
R11;2;2;71285;
E7;2;36;52693;
N279;2;71;54164;
R2;1;34;50886;
634;2;10;54405;
386;1;12;54488;
111;2;1;48839;FIRST
N3;1;61;72262;
476;1;12;48481;
629;1;4;57424;
368;1;2;48175;
629;1;17;75404;
H26;1;14;55035;
D3;2;55;51468;LAST
H26;1;12;55473;
N22;1;43;72837;
85;2;19;74407;
173;2;36;48830;
318;1;6;48815;
N87;1;60;74283;
257;2;27;58810;
344;2;29;74139;
689;1;6;76178;
N31;1;9;53775;
D6;2;23;55992;
N91;1;10;55462;
486;2;24;76805;
290;1;42;77714;
282;1;23;57376;
226;2;1;77119;FIRST
683;2;32;57988;
626;1;1;51907;FIRST
124;1;22;73460;
U5;1;2;47271;
99;1;2;74652;
307;1;16;55384;
117;1;4;53673;
643;2;3;59585;
493;2;20;73673;
172;2;22;72792;
323;2;1;48439;FIRST
469;1;21;56392;
G1;2;39;54460;
127;1;20;74092;
473;2;31;58109;LAST
386;1;19;76720;
210;1;2;49004;
UL1;1;4;77928;
404;1;8;49934;
15;2;16;53500;
U3;2;15;52493;
450;2;10;73422;
39;2;31;71793;
436;2;47;74606;
189;2;12;74679;
N137;1;44;56473;
357;1;23;55024;
N29;1;47;52436;
N8;1;78;55273;
38;1;3;49964;
34;2;24;53146;
319;1;28;52762;
472;2;31;50354;
N31;1;32;47231;
469;2;32;55822;
82;2;49;57988;
N113;2;28;54898;
195;2;21;73215;
225;1;17;74439;
N44;1;8;47982;
185;2;5;57759;
N55;2;35;52122;
336;2;5;58720;
N18;1;36;51617;
E10;2;25;72962;
94;1;17;55201;
186;1;30;77438;
207;2;18;55310;
300;2;18;73598;
969;2;12;49455;
124;1;13;74904;
663;2;2;74858;
469;1;36;57350;
256;2;24;75862;
455;1;62;73894;
H37;2;16;75398;
404;2;30;56708;
465;1;25;51917;
R9;2;3;55834;
86;2;15;55414;
339;2;2;51036;
90;1;21;51002;
413;2;3;77615;
656;2;16;47513;
243;2;59;59146;LAST
20;1;22;57339;
89;1;56;73793;LAST
601;1;15;56651;
242;2;16;56259;
107;2;5;73908;
250;2;7;50050;
253;1;25;55667;
126;1;27;71861;
288;2;10;75929;
141;1;3;71963;
440;1;34;91319;
E6;1;6;51275;
134;2;53;49370;
33;2;11;71254;
138;2;24;50022;
229;2;27;77514;
264;2;23;55256;
205;1;29;73044;
252;2;11;73086;
E7;2;16;74180;
468;2;46;50527;
N18;1;56;51725;
225;1;3;56015;
N28;2;32;57834;
10;1;3;50912;
274;2;22;71313;
N253;1;44;49348;
R11;2;17;71535;
340;2;12;74600;
326;2;33;49446;
328;1;37;72233;
79;1;22;74032;
H22;2;14;90392;
648;1;19;50308;
188;1;14;54743;
188;2;4;54321;
606;1;35;76990;
48;2;14;58580;
196;1;44;58593;
210;2;27;54258;
167;2;5;71860;
172;2;12;71368;
135;2;35;53958;
632;2;20;53742;
54;2;39;49206;
465;1;59;56934;
635;2;11;57120;
119;1;48;47620;
313;2;33;75581;
639;1;8;52776;
127;1;7;75010;
323;1;5;54365;
292;2;16;48215;
326;2;20;51596;
H11;2;26;50231;
161;2;29;76372;
143;1;35;48100;
198;1;8;72818;
332;1;26;73344;
289;1;19;75259;
405;2;21;73374;
613;1;6;77287;
N1;1;12;74809;
157;1;13;74124;
268;1;11;77024;
189;2;6;54941;
157;2;60;57687;
151;1;7;55158;
N7;1;10;56435;
N74;1;43;72273;
20;2;19;47680;
213;2;16;75461;
191;1;26;75177;
341;1;52;76629;
240;1;4;57466;
175;1;13;56758;
672;1;2;55586;
70;2;20;73723;
40;1;8;49801;
16;1;2;75002;
164;2;19;73128;
106;1;7;54196;
468;2;24;57940;
473;1;9;56594;
62;1;1;56083;FIRST
77;2;40;73059;
P5;1;28;51502;
465;1;5;55881;
62;2;1;51973;FIRST
254;1;12;76743;
245;2;44;47233;
255;1;19;73860;
341;2;39;71653;
88;1;21;51586;
121;1;60;59490;LAST
25;1;26;54222;
221;2;8;56491;
290;2;7;73183;
468;2;61;58491;LAST
462;1;17;75001;
161;2;15;77733;
N89;1;15;53201;
46;2;31;71107;
N64;1;29;52563;
H11;2;2;47901;
125;1;29;55963;
127;2;50;75087;LAST
263;2;52;58305;
R7;2;6;74242;
69;2;19;50786;
358;2;60;72152;
N29;1;12;59608;
699;2;6;59584;
172;2;8;52782;
H91;1;13;52992;
25;2;25;76520;
283;1;21;50905;
272;1;15;52054;
289;1;42;55812;
228;1;40;52804;
S3;1;2;47330;
N64;1;45;75191;
226;2;15;52111;
111;2;2;54728;
N381;1;40;51276;
205;1;20;59293;
42;1;12;74184;
N253;2;35;48127;
H17;1;17;74508;
140;1;33;47376;
W3;1;22;74301;
95;2;45;50872;LAST
690;2;26;55607;
160;1;32;53512;
319;1;27;56713;
698;2;8;47887;
R11;1;15;48066;
D7;1;8;76838;
292;2;10;75553;
K1;2;4;74981;
281;1;45;52046;
201;2;4;48527;
396;2;11;76427;
455;1;29;59443;
372;1;31;49665;
90;1;43;54193;
211;1;16;74899;
139;2;20;52320;
401;1;24;51782;
29;1;36;73135;
134;2;40;58625;
473;2;3;74320;
370;2;5;73682;
N113;1;6;52181;
27;2;43;50546;
90;2;23;47159;
133;2;32;58149;
395;1;18;72613;
339;1;7;50658;
W16;2;31;58408;
206;2;1;56141;FIRST
N26;2;23;51102;
E11;1;8;76670;
276;1;29;55653;
321;2;43;47226;
1;2;28;47657;LAST
140;1;54;47817;
K4;1;27;51194;
326;1;27;75356;
352;1;39;75058;
26;1;24;72432;
154;1;41;76437;
171;2;13;53710;
R68;1;1;75313;FIRST
242;2;36;53629;
332;1;6;56483;
113;2;15;53361;
376;2;27;72873;
N109;2;57;75908;
268;2;13;71107;
H20;1;9;77818;
N7;2;40;57006;
N207;2;44;53900;
320;2;13;59590;
N68;1;1;47667;FIRST
388;1;15;58619;
N29;2;61;75404;
541;1;13;52275;
N68;1;69;59143;
N38;2;2;76848;
N381;1;43;53311;
376;1;22;71755;
363;1;14;74116;
499;1;11;55932;
147;2;4;72068;
88;2;10;54648;
155;1;9;48020;
101;1;17;57041;
173;1;12;48820;
669;2;53;74515;LAST
80;1;10;57753;
N9;2;2;72782;
282;1;30;77141;
219;1;18;73444;
39;2;28;71519;
372;2;30;58099;
20;2;21;76587;
N3;1;25;72181;
N7;2;3;50794;
64;2;16;75112;
N171;2;32;54369;
N89;2;38;73717;
N11;1;25;57331;
47;1;4;58753;
233;2;4;55920;
UL3;1;6;72359;
375;2;7;71666;
381;1;47;76779;
53;2;32;53318;
40;1;26;72096;
118;2;17;58605;
344;1;16;52893;
482;1;13;77577;
380;1;3;77361;
171;1;19;54187;
19;2;38;53209;
241;1;13;47035;
N29;1;20;51853;
307;1;36;73908;
650;2;3;58172;
158;1;7;59510;
473;2;6;52495;
358;1;39;56185;
184;2;15;55741;
111;2;39;49438;
137;1;26;56694;
607;2;17;72880;
363;2;17;72706;
B14;1;20;58550;
386;2;17;48195;
664;2;5;48701;
123;1;17;59503;
472;1;14;77733;
473;2;10;71937;
W8;2;1;49483;FIRST
305;1;14;47984;
673;1;25;56984;
N1;1;64;52835;
H37;2;7;77353;
N21;2;75;55230;
223;2;7;57881;
212;1;8;55673;
275;1;39;76303;
154;2;20;73589;
455;2;64;56485;
403;2;19;59114;
616;1;15;72968;
235;2;12;56919;
W16;2;21;76214;
N18;1;28;49568;
370;1;26;49477;
H28;2;2;76282;
149;2;49;73903;
652;1;4;54473;
N137;1;56;73952;
N28;1;5;55641;
N11;2;73;56093;
E6;1;18;58561;
258;2;18;76681;
50;2;39;74471;
202;2;1;50206;FIRST
277;2;43;73463;
685;1;9;75394;
188;2;44;76601;
282;1;50;74960;
274;1;36;76148;
323;1;9;74296;
H13;1;6;73161;
229;2;38;50587;
230;1;30;53016;
19;1;22;55553;
390;1;36;72042;
122;2;6;74228;
R2;2;12;58229;
W14;2;36;75589;
N22;1;35;75040;
488;2;20;55897;
48;2;16;48807;
N86;2;6;55203;
H28;2;56;52686;
93;1;33;59025;
364;1;19;59302;
229;2;1;48039;FIRST
405;2;39;73326;
214;2;26;58674;
183;1;32;55820;
98;2;25;72288;
121;1;46;74733;
21;1;9;53427;
131;1;21;48644;
P4;1;12;76284;
N171;1;18;72994;
U7;2;27;49548;
317;2;8;57635;
11;2;36;54955;
68;2;3;75945;
302;2;26;74057;
391;2;8;77689;
N26;2;75;52782;
385;2;5;47822;
195;2;46;74995;
N18;2;9;48989;
23;1;6;73240;
229;1;54;52218;
39;2;21;56907;
242;2;20;47244;
430;1;23;56807;
243;1;49;52323;
686;1;24;51114;
27;2;33;54537;
111;1;64;49186;LAST
470;1;31;98026;
109;1;29;54038;
125;2;38;59608;
N86;2;70;53599;
N113;2;52;48734;
53;2;49;72906;
138;2;11;77421;
N7;1;55;71296;
71;1;32;54498;
182;2;19;55758;
C3;1;20;50866;
336;2;4;56953;
65;2;13;76132;
N47;2;30;77424;
246;1;30;50886;
307;2;35;74999;
246;2;54;55298;
145;1;18;50217;
678;1;3;56291;
91;1;28;76501;
38;2;40;77678;
136;1;52;57483;
469;2;36;53872;
16;1;23;55052;
236;1;1;74819;FIRST
296;2;24;50545;
285;2;14;52325;
25;1;35;77309;
365;2;41;58662;
C11;1;18;76840;
192;2;22;71681;
R1;1;11;59174;
93;1;20;73242;
386;1;3;71437;
58;2;25;48708;
179;1;4;48348;
354;1;32;53975;
358;2;9;54259;
678;2;32;49811;
140;2;12;76915;
267;1;16;75281;
184;2;29;75990;
H22;1;27;54392;
224;1;37;77867;
34;2;43;57745;
280;1;33;53656;
214;1;32;57737;
280;1;9;51088;
178;2;24;57721;
U5;1;37;52125;
N98;2;43;58278;
C11;2;21;54937;
116;2;3;72427;
N381;1;10;49622;
N7;2;66;52412;
167;1;42;71281;
669;1;23;55055;
328;2;44;51307;
N5;1;65;76483;
688;1;54;58638;LAST
316;2;6;54527;
26;2;20;76566;
183;1;37;75170;
W8;2;13;54698;
H91;1;6;72568;
148;1;24;77064;
289;1;35;55656;
N47;2;68;71909;
W8;2;12;72036;
229;1;55;76104;
264;2;4;74220;
G1;2;4;47252;
430;2;37;56018;LAST
606;2;19;49905;
U2;2;20;49129;
N21;1;60;77183;
185;2;9;53139;
R68;1;17;51117;
B14;2;32;58209;
204;1;3;59229;
390;2;24;57191;
632;1;25;50116;
473;2;25;76642;
380;2;38;49755;
492;1;25;74278;
128;1;51;50988;
255;2;13;58579;
R2;1;1;51900;FIRST
N44;2;55;76003;
6;1;1;47355;FIRST
75;2;39;55733;
388;1;17;49067;
N44;2;65;56473;
93;2;39;47370;
375;2;4;59583;
S4;1;11;71117;
13;2;17;57964;
491;2;21;53607;
297;2;40;77456;
282;1;40;74975;
N91;1;21;57379;
312;2;25;74548;
N15;2;70;71751;
N19;1;23;75668;
151;1;10;73451;
364;1;28;74351;
N343;2;19;77299;
75;2;11;55276;
358;2;72;52614;
182;1;34;74466;
393;2;28;58096;
H91;1;15;51608;
316;2;19;71784;
P13;1;27;75934;
N207;1;32;56815;
N91;1;14;72968;
266;1;15;56803;
222;2;42;54230;LAST
N207;2;91;72750;
460;2;5;76023;
48;1;15;77661;
168;2;14;57167;
611;1;12;73102;
440;1;13;58343;
276;1;12;49899;
22;1;21;76602;
64;2;25;59348;
96;2;12;57421;
99;1;3;71437;
85;2;10;47296;
436;1;40;57096;
235;2;46;56745;
90;1;16;50053;
648;1;24;77143;
105;2;24;76290;
476;2;42;74005;
468;1;58;51095;
46;2;30;75822;
32;1;3;50025;
N44;1;56;57944;
158;2;17;77908;
496;1;21;71536;
440;2;3;56366;
384;1;10;54695;
107;1;3;48537;
177;1;49;47538;
N136;1;57;72918;
273;2;32;72584;
N38;1;18;56028;
H28;1;26;73963;
696;2;12;51730;
187;2;30;47467;
232;1;31;54733;
N55;2;61;48942;
N26;2;42;77591;
468;2;32;74914;
176;1;36;53934;
221;2;48;55613;
484;1;14;57420;
22;2;7;55136;
648;1;10;52666;
254;1;21;71791;
E10;2;23;76524;
360;1;18;52820;
70;2;42;74194;
654;1;31;51720;
X68;2;1;76501;FIRST
652;1;22;54580;
55;2;50;77301;LAST
376;2;29;76668;
225;1;15;73113;
349;2;25;77173;
59;2;31;57288;
N109;1;49;51431;
U1;2;11;58182;
114;1;36;47112;
107;2;42;77008;
295;2;9;49377;
665;2;6;56367;
643;1;11;52523;
K5;2;30;54866;
N11;1;68;56349;
496;2;15;76137;
93;1;30;50968;
R1;2;7;72383;
333;2;22;48895;
276;2;49;53982;
H28;1;23;56518;
N136;2;46;50126;
154;1;31;73449;
82;2;50;49962;LAST
362;2;15;57954;
170;2;17;71849;
462;1;6;56280;
153;2;5;57965;
650;1;19;71950;
252;2;6;55519;
N136;1;70;51344;
139;1;24;91533;
N41;2;33;73551;
58;2;36;55617;
358;2;39;53762;
126;2;19;58502;
H28;1;11;55542;
242;1;17;76984;
161;2;35;49914;
140;1;52;55703;
58;1;41;77908;
665;1;11;77349;
229;2;58;55091;
613;2;34;59343;
473;1;21;47479;
S3;1;1;55847;FIRST
121;2;46;56888;
118;2;36;56587;
39;2;18;91493;
N55;2;75;52356;
R5;2;18;71581;
275;1;13;74968;
65;1;34;48860;
82;2;27;55725;
46;2;38;50434;
N22;2;50;58060;
260;2;29;51898;
222;1;37;49286;
252;2;5;49043;
165;2;28;58876;
27;2;18;58281;
N1;2;10;51385;
245;1;12;58175;
N22;1;14;71880;
243;2;25;76076;
R1;2;21;57178;
N44;1;34;53024;
474;1;27;74984;
N15;1;19;57573;
146;2;19;56243;
90;1;14;53409;
325;2;6;72702;
58;2;9;76062;
105;1;32;54789;
654;2;38;58236;LAST
507;1;7;58726;
250;2;38;56587;
S4;2;24;75525;
413;2;23;57753;
N18;1;68;91533;
N86;1;20;54398;
15;1;12;72903;
H37;2;24;71783;LAST
N87;1;73;91426;
528;2;7;53917;
263;1;6;57538;
K4;2;3;58036;
356;1;8;59206;
118;2;11;73203;
72;1;31;53767;
4;2;22;53813;
205;1;38;54222;
355;2;14;50682;
686;1;27;73190;
108;2;16;75109;
229;2;32;59596;
329;1;31;54153;
237;1;32;72598;
N16;1;39;72139;
N207;2;19;48900;
E6;1;5;49895;
183;2;48;56130;
153;1;9;48458;
H19;1;24;74920;
144;2;17;47527;
N28;1;57;57887;
298;2;13;49552;
683;2;4;77966;
E6;1;19;75171;
B16;1;23;52082;
188;1;48;91576;
671;2;27;71493;
110;2;14;54624;
232;2;20;57379;
K3;2;50;71838;
404;2;25;74426;
N113;2;25;75459;
118;1;1;52704;FIRST
299;1;23;53040;
50;1;34;75190;
651;1;7;54343;
N11;2;8;77565;
427;1;1;48531;FIRST
H26;1;21;59529;
176;2;13;53201;
472;1;17;72421;
N113;1;53;57258;
403;1;14;76490;
H13;2;27;51085;
482;1;30;49037;
W5;1;9;53240;
S1;1;24;57923;
213;1;14;55293;
92;1;21;56817;
N7;1;50;76570;
K4;2;7;53447;
63;1;29;77271;
499;1;17;71035;
397;1;2;52724;
80;1;28;48871;
184;1;5;55068;
654;1;15;47236;
243;2;53;73325;
108;1;2;49783;
642;1;2;75553;
467;1;2;75840;
646;1;5;47539;
603;2;2;71650;
154;1;13;52571;
157;1;14;59296;
57;1;14;47726;
255;1;13;56468;
N55;1;19;55793;
73;1;14;54958;
N551;2;8;49437;
111;1;59;50505;
W4;2;20;53121;
370;2;40;51792;
969;1;11;55456;
364;2;4;49863;
229;1;53;48400;
142;2;14;55064;
281;1;49;47318;
57;2;53;52345;
17;2;6;51004;
491;2;10;76249;
N8;1;54;76060;
2;2;31;48030;
69;1;37;73168;
N550;2;32;48696;
185;1;10;77878;
251;2;1;75347;FIRST
174;2;3;73622;
G1;1;26;56600;
N171;1;44;73616;
117;2;32;73866;
674;2;8;58369;
417;1;27;53461;
232;2;17;74491;
R68;1;22;49948;
664;2;28;73572;
105;2;18;48266;
177;1;36;54919;
263;2;2;49464;
144;1;22;59047;
220;1;37;49104;
246;1;21;49470;
N381;2;20;59054;
385;1;9;47239;
N87;1;5;48178;
H12;1;31;74347;
108;1;11;53456;
N15;1;37;71435;
N8;1;49;72645;
662;1;6;50123;
U7;1;12;57035;
113;2;17;74133;
N7;2;47;71884;
259;2;22;76171;
N3;1;60;48647;
296;1;1;57669;FIRST
18;2;27;50333;
216;1;45;58197;
493;2;34;57570;
172;1;47;51883;LAST
N205;1;47;77309;
E10;2;21;51070;
290;2;20;49925;
292;2;24;76623;
185;2;2;75385;
127;2;13;49304;
611;1;26;74307;LAST
493;1;32;71315;
E10;1;29;48891;
226;2;11;47542;
N86;2;55;74348;
468;2;45;75253;
290;1;6;49198;
345;1;36;73652;
395;1;8;53745;
415;2;22;48978;
N74;1;39;58397;
337;2;33;48412;
R5;1;1;72614;FIRST
422;2;42;56379;
274;2;18;54394;
N9;2;40;53884;
64;1;25;49967;
354;1;29;48275;
699;2;4;58346;
W14;2;21;57867;
286;2;44;54372;
47;2;31;58104;
71;1;30;48118;
118;2;13;59108;
140;1;10;53724;
N13;2;3;71636;
105;1;43;47383;
410;2;2;73894;
294;2;44;76403;
N91;1;69;76996;
339;2;7;47719;
157;2;58;49082;
692;1;21;51035;
147;2;18;72176;
142;1;8;47288;
394;2;15;54155;
54;1;25;72892;
412;2;12;49234;
422;2;35;59232;
415;2;27;56165;
67;1;24;52476;
80;1;21;53170;
165;2;50;74599;
231;1;14;56152;
689;1;8;77730;
197;1;41;54832;
K1;1;37;58452;LAST
54;2;21;58395;
224;1;31;53197;
204;1;8;72483;
246;2;49;71153;
314;1;27;77199;
322;1;22;77013;
N113;2;26;55725;
W9;1;3;74937;
356;2;17;47830;
B16;1;45;54095;
13;1;13;52703;
217;1;12;56037;
C11;2;41;74576;
N47;2;20;71448;
126;2;27;72684;
77;1;38;58869;
D8;1;12;52595;
359;2;14;77521;
182;2;20;49540;
W15;1;3;56904;
N73;2;67;53748;
641;2;19;55039;LAST
N3;2;77;52933;
133;1;2;72937;
76;2;49;91469;LAST
11;2;6;49762;
63;1;30;72986;
55;1;37;51952;
N35;2;5;57929;
35;1;4;73721;
N41;1;53;56440;
336;2;46;50938;
345;2;40;48794;
375;2;28;55182;
309;1;23;50494;
243;1;8;59483;
72;1;8;73366;
675;2;24;47893;
161;1;2;55765;
474;1;2;49899;
275;2;23;48959;
E6;1;15;76932;
N29;1;43;55667;
